   2.00000, -98.70293,  18.77626
 -98.72543,  18.85950
 -98.72608,  18.86139
 -98.72565,  18.86564
 -98.72543,  18.86621
 -98.72437,  18.86989
 -98.72282,  18.87415
 -98.72519,  18.87841
 -98.72543,  18.87932
 -98.72658,  18.88266
 -98.72799,  18.88692
 -98.72862,  18.89117
 -98.72970,  18.89542
 -98.72993,  18.89582
 -98.73434,  18.89968
 -98.73442,  18.89982
 -98.73609,  18.90393
 -98.73492,  18.90818
 -98.73522,  18.91244
 -98.73460,  18.91669
 -98.73560,  18.92094
 -98.73668,  18.92520
 -98.73828,  18.92945
 -98.73867,  18.93371
 -98.73892,  18.93437
 -98.74105,  18.93796
 -98.74165,  18.94221
 -98.74220,  18.94647
 -98.74177,  18.95072
 -98.74178,  18.95497
 -98.74187,  18.95922
 -98.74126,  18.96348
 -98.74203,  18.96773
 -98.74129,  18.97198
 -98.74166,  18.97623
 -98.74112,  18.98049
 -98.73965,  18.98474
 -98.74031,  18.98899
 -98.73892,  18.99148
 -98.73839,  18.99324
 -98.73887,  18.99749
 -98.73754,  19.00174
 -98.73679,  19.00599
 -98.73553,  19.01024
 -98.73494,  19.01450
 -98.73442,  19.01553
 -98.73417,  19.01875
 -98.73355,  19.02300
 -98.73384,  19.02725
 -98.73311,  19.03150
 -98.73330,  19.03575
 -98.73311,  19.04000
 -98.73164,  19.04425
 -98.73298,  19.04850
 -98.72993,  19.05272
 -98.72991,  19.05275
 -98.72993,  19.05281
 -98.73245,  19.05700
 -98.73080,  19.06125
 -98.73032,  19.06550
 -98.72997,  19.06975
 -98.72993,  19.06980
 -98.72708,  19.07400
 -98.72543,  19.07778
 -98.72538,  19.07825
 -98.72374,  19.08250
 -98.72422,  19.08675
 -98.72093,  19.09068
 -98.72076,  19.09100
 -98.71898,  19.09525
 -98.71745,  19.09950
 -98.71644,  19.10069
 -98.71339,  19.10375
 -98.71531,  19.10799
 -98.71194,  19.11099
 -98.71118,  19.11224
 -98.71139,  19.11649
 -98.70892,  19.12074
 -98.70744,  19.12199
 -98.70295,  19.12193
 -98.70257,  19.12499
 -98.70227,  19.12924
 -98.70057,  19.13348
 -98.70042,  19.13774
 -98.69845,  19.14082
 -98.69395,  19.14153
 -98.69328,  19.14198
 -98.68946,  19.14543
 -98.68737,  19.14623
 -98.68496,  19.14824
 -98.68047,  19.14857
 -98.67706,  19.14623
 -98.67597,  19.14608
 -98.67156,  19.14198
 -98.67147,  19.14194
 -98.67132,  19.14198
 -98.66698,  19.14544
 -98.66299,  19.14198
 -98.66248,  19.14172
 -98.65990,  19.14198
 -98.65798,  19.14317
 -98.65636,  19.14198
 -98.65349,  19.14043
 -98.64985,  19.13774
 -98.64899,  19.13603
 -98.64745,  19.13348
 -98.64449,  19.13318
 -98.64000,  19.13264
 -98.63550,  19.13215
 -98.63221,  19.12924
 -98.63127,  19.12499
 -98.63100,  19.12464
 -98.62651,  19.12431
 -98.62281,  19.12074
 -98.62201,  19.11835
 -98.61816,  19.11649
 -98.61752,  19.11642
 -98.61324,  19.11224
 -98.61302,  19.11209
 -98.60852,  19.11211
 -98.60403,  19.10933
 -98.60292,  19.10799
 -98.60403,  19.10589
 -98.60426,  19.10375
 -98.60403,  19.10359
 -98.59953,  19.10228
 -98.59503,  19.10115
 -98.59328,  19.09950
 -98.59247,  19.09525
 -98.59054,  19.09257
 -98.58604,  19.09339
 -98.58337,  19.09100
 -98.58154,  19.08789
 -98.57915,  19.08675
 -98.57705,  19.08654
 -98.57295,  19.08250
 -98.57255,  19.08232
 -98.57201,  19.08250
 -98.56805,  19.08620
 -98.56356,  19.08637
 -98.56308,  19.08675
 -98.55906,  19.09050
 -98.55608,  19.09100
 -98.55457,  19.09134
 -98.55007,  19.09255
 -98.54596,  19.09525
 -98.54557,  19.09570
 -98.54108,  19.09843
 -98.53880,  19.09950
 -98.53658,  19.10048
 -98.53208,  19.10018
 -98.52759,  19.10091
 -98.52319,  19.09950
 -98.52309,  19.09943
 -98.51859,  19.09556
 -98.51839,  19.09525
 -98.51859,  19.09374
 -98.51893,  19.09100
 -98.52309,  19.08730
 -98.52347,  19.08675
 -98.52739,  19.08250
 -98.52759,  19.08207
 -98.52915,  19.07825
 -98.53208,  19.07636
 -98.53613,  19.07400
 -98.53658,  19.07359
 -98.53720,  19.07400
 -98.54108,  19.07470
 -98.54200,  19.07400
 -98.54311,  19.06975
 -98.54549,  19.06550
 -98.54557,  19.06543
 -98.55007,  19.06491
 -98.55457,  19.06181
 -98.55541,  19.06125
 -98.55824,  19.05700
 -98.55906,  19.05659
 -98.56356,  19.05350
 -98.56805,  19.05307
 -98.57255,  19.05287
 -98.57274,  19.05275
 -98.57255,  19.05191
 -98.56921,  19.04850
 -98.57255,  19.04501
 -98.57327,  19.04425
 -98.57705,  19.04104
 -98.58135,  19.04425
 -98.58154,  19.04428
 -98.58157,  19.04425
 -98.58228,  19.04000
 -98.58302,  19.03575
 -98.58604,  19.03289
 -98.59054,  19.03284
 -98.59302,  19.03150
 -98.59326,  19.02725
 -98.59503,  19.02558
 -98.59953,  19.02429
 -98.60403,  19.02309
 -98.60663,  19.02300
 -98.60852,  19.01912
 -98.60852,  19.01875
 -98.60863,  19.01450
 -98.60909,  19.01024
 -98.60925,  19.00599
 -98.61302,  19.00233
 -98.61459,  19.00174
 -98.61575,  18.99749
 -98.61752,  18.99586
 -98.62201,  18.99558
 -98.62211,  18.99324
 -98.62215,  18.98899
 -98.62219,  18.98474
 -98.62229,  18.98049
 -98.62241,  18.97623
 -98.62299,  18.97198
 -98.62345,  18.96773
 -98.62527,  18.96348
 -98.62651,  18.96212
 -98.62964,  18.96348
 -98.63100,  18.96363
 -98.63105,  18.96348
 -98.63116,  18.95922
 -98.63134,  18.95497
 -98.63150,  18.95072
 -98.63158,  18.94647
 -98.63249,  18.94221
 -98.63242,  18.93796
 -98.63376,  18.93371
 -98.63550,  18.93055
 -98.63622,  18.92945
 -98.64000,  18.92635
 -98.64030,  18.92520
 -98.64082,  18.92094
 -98.64082,  18.91669
 -98.64301,  18.91244
 -98.64165,  18.90818
 -98.64409,  18.90393
 -98.64449,  18.90230
 -98.64484,  18.89968
 -98.64841,  18.89542
 -98.64899,  18.89495
 -98.65049,  18.89117
 -98.65012,  18.88692
 -98.65349,  18.88340
 -98.65382,  18.88266
 -98.65349,  18.88115
 -98.65125,  18.87841
 -98.65349,  18.87560
 -98.65411,  18.87415
 -98.65466,  18.86989
 -98.65768,  18.86564
 -98.65798,  18.86537
 -98.66141,  18.86139
 -98.65956,  18.85713
 -98.66248,  18.85447
 -98.66338,  18.85288
 -98.66248,  18.84982
 -98.66125,  18.84862
 -98.66248,  18.84722
 -98.66373,  18.84437
 -98.66470,  18.84011
 -98.66698,  18.83660
 -98.67147,  18.83601
 -98.67154,  18.83585
 -98.67212,  18.83160
 -98.67239,  18.82734
 -98.67299,  18.82309
 -98.67366,  18.81883
 -98.67497,  18.81457
 -98.67597,  18.81270
 -98.67738,  18.81032
 -98.68047,  18.80755
 -98.68132,  18.80606
 -98.68445,  18.80181
 -98.68425,  18.79755
 -98.68496,  18.79648
 -98.68704,  18.79329
 -98.68946,  18.79015
 -98.69113,  18.78904
 -98.69395,  18.78741
 -98.69845,  18.78512
 -98.70295,  18.78560
 -98.70744,  18.78757
 -98.70885,  18.78904
END
   4.00000, -98.69503,  18.81032
 -98.69686,  18.81457
 -98.69839,  18.81883
 -98.69845,  18.82051
 -98.69856,  18.82309
 -98.69959,  18.82734
 -98.69939,  18.83160
 -98.70014,  18.83585
 -98.70193,  18.84011
 -98.70295,  18.84279
 -98.70345,  18.84437
 -98.70295,  18.84616
 -98.70232,  18.84862
 -98.70295,  18.85100
 -98.70359,  18.85288
 -98.70316,  18.85713
 -98.70531,  18.86139
 -98.70622,  18.86564
 -98.70744,  18.86989
 -98.70744,  18.86997
 -98.70783,  18.87415
 -98.70811,  18.87841
 -98.70744,  18.88219
 -98.70740,  18.88266
 -98.70744,  18.88288
 -98.70897,  18.88692
 -98.71051,  18.89117
 -98.71194,  18.89440
 -98.71230,  18.89542
 -98.71566,  18.89968
 -98.71644,  18.90167
 -98.71712,  18.90393
 -98.71814,  18.90818
 -98.71909,  18.91244
 -98.72018,  18.91669
 -98.71906,  18.92094
 -98.71993,  18.92520
 -98.72093,  18.92646
 -98.72411,  18.92945
 -98.72543,  18.93151
 -98.72644,  18.93371
 -98.72736,  18.93796
 -98.72797,  18.94221
 -98.72992,  18.94647
 -98.72993,  18.94658
 -98.73042,  18.95072
 -98.73113,  18.95497
 -98.73215,  18.95922
 -98.73057,  18.96348
 -98.73300,  18.96773
 -98.73368,  18.97198
 -98.73320,  18.97623
 -98.73164,  18.98049
 -98.72993,  18.98453
 -98.72990,  18.98474
 -98.72993,  18.98508
 -98.73086,  18.98899
 -98.72993,  18.99026
 -98.72878,  18.99324
 -98.72954,  18.99749
 -98.72846,  19.00174
 -98.72861,  19.00599
 -98.72832,  19.01024
 -98.72790,  19.01450
 -98.72771,  19.01875
 -98.72723,  19.02300
 -98.72654,  19.02725
 -98.72628,  19.03150
 -98.72574,  19.03575
 -98.72543,  19.03953
 -98.72540,  19.04000
 -98.72543,  19.04193
 -98.72547,  19.04425
 -98.72543,  19.04440
 -98.72459,  19.04850
 -98.72269,  19.05275
 -98.72377,  19.05700
 -98.72211,  19.06125
 -98.72177,  19.06550
 -98.72093,  19.06709
 -98.72030,  19.06975
 -98.71895,  19.07400
 -98.71899,  19.07825
 -98.71766,  19.08250
 -98.71644,  19.08509
 -98.71562,  19.08675
 -98.71194,  19.08994
 -98.71095,  19.09100
 -98.70985,  19.09525
 -98.70912,  19.09950
 -98.70744,  19.10247
 -98.70699,  19.10375
 -98.70528,  19.10799
 -98.70295,  19.11167
 -98.70277,  19.11224
 -98.70141,  19.11649
 -98.69915,  19.12074
 -98.69845,  19.12222
 -98.69757,  19.12499
 -98.69521,  19.12924
 -98.69395,  19.13120
 -98.69173,  19.13348
 -98.68968,  19.13774
 -98.68946,  19.13792
 -98.68496,  19.14062
 -98.68047,  19.14084
 -98.67597,  19.14143
 -98.67147,  19.13986
 -98.66698,  19.13957
 -98.66324,  19.13774
 -98.66248,  19.13674
 -98.66019,  19.13348
 -98.65798,  19.13311
 -98.65349,  19.13196
 -98.64899,  19.13120
 -98.64449,  19.12989
 -98.64332,  19.12924
 -98.64000,  19.12738
 -98.63750,  19.12499
 -98.63550,  19.12352
 -98.63277,  19.12074
 -98.63100,  19.11933
 -98.62651,  19.11702
 -98.62614,  19.11649
 -98.62337,  19.11224
 -98.62201,  19.11069
 -98.61752,  19.11090
 -98.61335,  19.10799
 -98.61302,  19.10667
 -98.61172,  19.10375
 -98.60852,  19.10272
 -98.60418,  19.09950
 -98.60403,  19.09930
 -98.59977,  19.09525
 -98.59953,  19.09507
 -98.59503,  19.09105
 -98.59498,  19.09100
 -98.59054,  19.08738
 -98.58944,  19.08675
 -98.58604,  19.08495
 -98.58403,  19.08250
 -98.58154,  19.08018
 -98.57705,  19.08082
 -98.57255,  19.07930
 -98.56805,  19.07998
 -98.56356,  19.07972
 -98.55906,  19.07975
 -98.55457,  19.08031
 -98.55308,  19.07825
 -98.55205,  19.07400
 -98.55428,  19.06975
 -98.55457,  19.06957
 -98.55906,  19.06643
 -98.56140,  19.06550
 -98.56356,  19.06382
 -98.56426,  19.06125
 -98.56657,  19.05700
 -98.56805,  19.05625
 -98.57255,  19.05450
 -98.57524,  19.05275
 -98.57649,  19.04850
 -98.57705,  19.04795
 -98.58154,  19.04636
 -98.58337,  19.04425
 -98.58604,  19.04095
 -98.58765,  19.04000
 -98.59054,  19.03786
 -98.59193,  19.03575
 -98.59503,  19.03299
 -98.59953,  19.03164
 -98.59969,  19.03150
 -98.60032,  19.02725
 -98.60403,  19.02401
 -98.60852,  19.02339
 -98.61052,  19.02300
 -98.60879,  19.01875
 -98.60993,  19.01450
 -98.61302,  19.01062
 -98.61328,  19.01024
 -98.61430,  19.00599
 -98.61752,  19.00361
 -98.62201,  19.00328
 -98.62237,  19.00174
 -98.62267,  18.99749
 -98.62302,  18.99324
 -98.62338,  18.98899
 -98.62383,  18.98474
 -98.62480,  18.98049
 -98.62602,  18.97623
 -98.62651,  18.97546
 -98.62939,  18.97198
 -98.63100,  18.97031
 -98.63194,  18.96773
 -98.63349,  18.96348
 -98.63357,  18.95922
 -98.63452,  18.95497
 -98.63550,  18.95181
 -98.63572,  18.95072
 -98.63670,  18.94647
 -98.63879,  18.94221
 -98.64000,  18.94034
 -98.64119,  18.93796
 -98.64449,  18.93389
 -98.64457,  18.93371
 -98.64449,  18.93245
 -98.64399,  18.92945
 -98.64449,  18.92843
 -98.64535,  18.92520
 -98.64608,  18.92094
 -98.64724,  18.91669
 -98.64867,  18.91244
 -98.64899,  18.91171
 -98.65071,  18.90818
 -98.65349,  18.90541
 -98.65424,  18.90393
 -98.65416,  18.89968
 -98.65563,  18.89542
 -98.65657,  18.89117
 -98.65789,  18.88692
 -98.65798,  18.88665
 -98.65974,  18.88266
 -98.66078,  18.87841
 -98.66248,  18.87678
 -98.66440,  18.87415
 -98.66490,  18.86989
 -98.66633,  18.86564
 -98.66698,  18.86353
 -98.66755,  18.86139
 -98.66992,  18.85713
 -98.67082,  18.85288
 -98.67147,  18.85190
 -98.67352,  18.84862
 -98.67532,  18.84437
 -98.67597,  18.84210
 -98.67643,  18.84011
 -98.67781,  18.83585
 -98.67863,  18.83160
 -98.68047,  18.82878
 -98.68223,  18.82734
 -98.68496,  18.82347
 -98.68514,  18.82309
 -98.68646,  18.81883
 -98.68822,  18.81457
 -98.68946,  18.81150
 -98.69157,  18.81032
 -98.69395,  18.80946
 -98.69503,  18.81032
END
   5.00000, -98.69792,  18.97198
 -98.69845,  18.97326
 -98.70060,  18.97623
 -98.70295,  18.97922
 -98.70406,  18.98049
 -98.70346,  18.98474
 -98.70295,  18.98502
 -98.69845,  18.98622
 -98.69627,  18.98899
 -98.69509,  18.99324
