00318, -98.7330,  18.9811,    4736.
00321, -98.7306,  18.9961,    4956.
00324, -98.7270,  18.9969,    4885.
00327, -98.7280,  19.0109,    4919.
00330, -98.7305,  18.9938,    4835.
00333, -98.7243,  19.0109,    4891.
00336, -98.7258,  19.0375,    5382.
00339, -98.7261,  19.0253,    4972.
00342, -98.7260,  19.0134,    4913.
00345, -98.7220,  19.0554,    5509.
00348, -98.7225,  19.0543,    5375.
00351, -98.7244,  19.0446,    5058.
00354, -98.7208,  19.0775,    5419.
00357, -98.7224,  19.0641,    5341.
00360, -98.7157,  19.0773,    5845.
00363, -98.7211,  19.0695,    5475.
00366, -98.7173,  19.0749,    5602.
00369, -98.7110,  19.0919,    5808.
00372, -98.7118,  19.0908,    5711.
00375, -98.7093,  19.0957,    5848.
00378, -98.7017,  19.1149,    6332.
00381, -98.7003,  19.1136,    6158.
00384, -98.7075,  19.1070,    5720.
00387, -98.7019,  19.1150,    6145.
00390, -98.6982,  19.1233,    6271.
00393, -98.6914,  19.1311,    6313.
00396, -98.6900,  19.1391,    6365.
00399, -98.6900,  19.1337,    6201.
00402, -98.6897,  19.1376,    6368.
00405, -98.6858,  19.1402,    6279.
00408, -98.6843,  19.1404,    6351.
00411, -98.6788,  19.1372,    6480.
00414, -98.6771,  19.1392,    6511.
00417, -98.6742,  19.1378,    6586.
00420, -98.6691,  19.1330,    6781.
00423, -98.6677,  19.1342,    6596.
00426, -98.6653,  19.1338,    6819.
00429, -98.6617,  19.1318,    6842.
00432, -98.6572,  19.1295,    6973.
00435, -98.6552,  19.1300,    7006.
00438, -98.6543,  19.1287,    6914.
00441, -98.6477,  19.1264,    7142.
00444, -98.6444,  19.1247,    7229.
00447, -98.6441,  19.1256,    7198.
00450, -98.6435,  19.1248,    7139.
00453, -98.6364,  19.1187,    7431.
00456, -98.6341,  19.1188,    7344.
00459, -98.6199,  19.1074,    7627.
00462, -98.6255,  19.1099,    7488.
00465, -98.6150,  19.1053,    7608.
00468, -98.6104,  19.0981,    7855.
00471, -98.6106,  19.1000,    7620.
00474, -98.6136,  19.1002,    7706.
00477, -98.5992,  19.0916,    8052.
00480, -98.5889,  19.0838,    8110.
00483, -98.5905,  19.0824,    8110.
00486, -98.5807,  19.0753,    8138.
00489, -98.5805,  19.0728,    8265.
00492, -98.5811,  19.0757,    8033.
00495, -98.5533,  19.0796,    8417.
00498, -98.5594,  19.0803,    8443.
00501, -98.5396,  19.0855,    9056.
00504, -98.7008,  18.7954,    3558.
00507, -98.7078,  18.8166,    3347.
00510, -98.7179,  18.8494,    3648.
00513, -98.7248,  18.9120,    4386.
00516, -98.7326,  18.9017,    4239.
00519, -98.7265,  18.9432,    4345.
00522, -98.7149,  18.8742,    3818.
00525, -98.7117,  18.8690,    3595.
00528, -98.7293,  18.8983,    3844.
00531, -98.7307,  18.9346,    3948.
00534, -98.7204,  18.9329,    4080.
00537, -98.7186,  18.9442,    4126.
00540, -98.7113,  18.9004,    3529.
00543, -98.7270,  18.9542,    4399.
00546, -98.7330,  18.9456,    4278.
00549, -98.7258,  18.9340,    4142.
00552, -98.7202,  18.9595,    4595.
00555, -98.7292,  18.9582,    4482.
00558, -98.7286,  18.9613,    4593.
00561, -98.7350,  18.9742,    4713.
00564, -98.7266,  18.9696,    4402.
00567, -98.7326,  18.9737,    4567.
00570, -98.7293,  18.9879,    4841.
00573, -98.7288,  18.9945,    4923.
00576, -98.7315,  18.9871,    4742.
00579, -98.7286,  19.0037,    4886.
00582, -98.7292,  19.0122,    5195.
00585, -98.7279,  19.0229,    5149.
00588, -98.7280,  19.0169,    5134.
00591, -98.7249,  19.0251,    4994.
00594, -98.7222,  19.0612,    5759.
00597, -98.7235,  19.0617,    5465.
00600, -98.7190,  19.0690,    5625.
00603, -98.7143,  19.0747,    5610.
00606, -98.7196,  19.0645,    5529.
00609, -98.7219,  19.0542,    5438.
00612, -98.7170,  19.0733,    5630.
00615, -98.7203,  19.0744,    5420.
00618, -98.7149,  19.0791,    5354.
00621, -98.7117,  19.0917,    5672.
00624, -98.7200,  19.0671,    5310.
00627, -98.7045,  19.1057,    5990.
00630, -98.7005,  19.1142,    6245.
00633, -98.7069,  19.1076,    5925.
00636, -98.7025,  19.1111,    5802.
00639, -98.7004,  19.1115,    5940.
00642, -98.6959,  19.1267,    6090.
00645, -98.6927,  19.1301,    6092.
00648, -98.6933,  19.1306,    6231.
00651, -98.6939,  19.1315,    6330.
00654, -98.6868,  19.1423,    6448.
00657, -98.6877,  19.1407,    6328.
00660, -98.6783,  19.1377,    6557.
00663, -98.6738,  19.1364,    6638.
00666, -98.6764,  19.1380,    6513.
00669, -98.6672,  19.1349,    6815.
00672, -98.6672,  19.1337,    6668.
00675, -98.6667,  19.1339,    6716.
00678, -98.6616,  19.1319,    7013.
00681, -98.6602,  19.1312,    6948.
00684, -98.6578,  19.1303,    6963.
00687, -98.6561,  19.1288,    7111.
00690, -98.6488,  19.1266,    7192.
00693, -98.6485,  19.1262,    7171.
00696, -98.6427,  19.1249,    7297.
00699, -98.6428,  19.1237,    7251.
00702, -98.6376,  19.1223,    7381.
00705, -98.6310,  19.1172,    7423.
00708, -98.6293,  19.1146,    7377.
00711, -98.6272,  19.1122,    7475.
00714, -98.6213,  19.1043,    7544.
00717, -98.6096,  19.1006,    7696.
00720, -98.6076,  19.0945,    7805.
00723, -98.6125,  19.1004,    7694.
00726, -98.6014,  19.0926,    7732.
00729, -98.5996,  19.0912,    7728.
00732, -98.5851,  19.0791,    8113.
00735, -98.5838,  19.0816,    8131.
00738, -98.5912,  19.0838,    7908.
00741, -98.5880,  19.0763,    8160.
00744, -98.5716,  19.0735,    8084.
00747, -98.5748,  19.0745,    8136.
00750, -98.5301,  19.0928,    8998.
00753, -98.5125,  19.1065,    9309.
00756, -98.7024,  18.7854,    3223.
00759, -98.7039,  18.8043,    3146.
00762, -98.7034,  18.7917,    3146.
00765, -98.7253,  18.8324,    3723.
00768, -98.7164,  18.8507,    3642.
00771, -98.7295,  18.9269,    3742.
00774, -98.7101,  18.8434,    3274.
00777, -98.6925,  18.8167,    3394.
00780, -98.7205,  18.9103,    3850.
00783, -98.7257,  18.9304,    3744.
00786, -98.7254,  18.8861,    3724.
00789, -98.7290,  18.9391,    4091.
00792, -98.7321,  18.9161,    3749.
00795, -98.7277,  18.9594,    4382.
00798, -98.7170,  18.9453,    3954.
00801, -98.7290,  18.9485,    4555.
00804, -98.7347,  18.9753,    4439.
00807, -98.7245,  18.9574,    4317.
00810, -98.7250,  18.9644,    4400.
00813, -98.7265,  18.9519,    4216.
00816, -98.7281,  18.9573,    4262.
00819, -98.7314,  18.9758,    4646.
00822, -98.7319,  18.9765,    4698.
00825, -98.7308,  18.9835,    4780.
00828, -98.7282,  18.9827,    4649.
00831, -98.7312,  19.0044,    4955.
00834, -98.7309,  19.0054,    4782.
00837, -98.7259,  19.0278,    5215.
00840, -98.7270,  19.0124,    5038.
00843, -98.7274,  19.0334,    5318.
00846, -98.7286,  19.0439,    5333.
00849, -98.7289,  19.0271,    4959.
00852, -98.7258,  19.0472,    5360.
00855, -98.7242,  19.0373,    5204.
00858, -98.7239,  19.0653,    5448.
00861, -98.7260,  19.0594,    5336.
00864, -98.7224,  19.0554,    5119.
00867, -98.7203,  19.0661,    5313.
00870, -98.7180,  19.0771,    5604.
00873, -98.7138,  19.0868,    5498.
00876, -98.7094,  19.1004,    5708.
00879, -98.7113,  19.1001,    6061.
00882, -98.7072,  19.1002,    5803.
00885, -98.7044,  19.1033,    5941.
00888, -98.7076,  19.0958,    5558.
00891, -98.6982,  19.1178,    5896.
00894, -98.6965,  19.1210,    6020.
00897, -98.6970,  19.1224,    6030.
00900, -98.6975,  19.1240,    5905.
00903, -98.6902,  19.1378,    6249.
00906, -98.6896,  19.1353,    6178.
00909, -98.6883,  19.1370,    6139.
00912, -98.6840,  19.1384,    6283.
00915, -98.6808,  19.1396,    6449.
00918, -98.6763,  19.1383,    6482.
00921, -98.6723,  19.1354,    6618.
00924, -98.6682,  19.1330,    6724.
00927, -98.6702,  19.1336,    6562.
00930, -98.6646,  19.1327,    6792.
00933, -98.6611,  19.1317,    6837.
00936, -98.6567,  19.1294,    6929.
00939, -98.6541,  19.1290,    7018.
00942, -98.6535,  19.1287,    6965.
00945, -98.6492,  19.1266,    7153.
00948, -98.6420,  19.1239,    7292.
00951, -98.6490,  19.1268,    7116.
00954, -98.6385,  19.1235,    7277.
00957, -98.6285,  19.1138,    7585.
00960, -98.6299,  19.1136,    7367.
00963, -98.6272,  19.1132,    7488.
00966, -98.6151,  19.1053,    7573.
00969, -98.6164,  19.1070,    7514.
00972, -98.6122,  19.1031,    7535.
00975, -98.6013,  19.0914,    7825.
00978, -98.6064,  19.0966,    7594.
00981, -98.6051,  19.0922,    7694.
00984, -98.6049,  19.0951,    7532.
00987, -98.5891,  19.0810,    8001.
00990, -98.5855,  19.0779,    8137.
00993, -98.5838,  19.0781,    8110.
00996, -98.5786,  19.0754,    8056.
00999, -98.5735,  19.0710,    7936.
01002, -98.5580,  19.0752,    8569.
01005, -98.7059,  18.8203,    3504.
01008, -98.7117,  18.8235,    3690.
01011, -98.7186,  18.8191,    3380.
01014, -98.7043,  18.8090,    3423.
01017, -98.7146,  18.8396,    3599.
01020, -98.7153,  18.9135,    4036.
01023, -98.7245,  18.9355,    4530.
01026, -98.7163,  18.8860,    3770.
01029, -98.7231,  18.9085,    3881.
01032, -98.7125,  18.8765,    3554.
01035, -98.7197,  18.9367,    4164.
01038, -98.7238,  18.9536,    4378.
01041, -98.7355,  18.9322,    4004.
01044, -98.7160,  18.9483,    4360.
01047, -98.7259,  18.9626,    4611.
01050, -98.7195,  18.9384,    3732.
01053, -98.7222,  18.9596,    4501.
01056, -98.7342,  18.9482,    4120.
01059, -98.7245,  18.9686,    4700.
01062, -98.7267,  18.9738,    4497.
01065, -98.7284,  18.9642,    4224.
01068, -98.7298,  18.9837,    4750.
01071, -98.7254,  18.9894,    4963.
01074, -98.7278,  18.9879,    4915.
01077, -98.7304,  18.9842,    4720.
01080, -98.7256,  18.9905,    4673.
01083, -98.7247,  19.0173,    5248.
01086, -98.7275,  19.0160,    5264.
01089, -98.7271,  19.0034,    4879.
01092, -98.7257,  19.0263,    5256.
01095, -98.7220,  19.0429,    5214.
01098, -98.7238,  19.0469,    5476.
01101, -98.7191,  19.0382,    5118.
01104, -98.7253,  19.0361,    4855.
01107, -98.7164,  19.0610,    5350.
01110, -98.7184,  19.0602,    5176.
01113, -98.7152,  19.0836,    5617.
01116, -98.7187,  19.0765,    5735.
01119, -98.7120,  19.0765,    5380.
01122, -98.7074,  19.0856,    5703.
01125, -98.7086,  19.0896,    5604.
01128, -98.7081,  19.1012,    5873.
01131, -98.7068,  19.0871,    5480.
01134, -98.7048,  19.0989,    5910.
01137, -98.7051,  19.1022,    6072.
01140, -98.6979,  19.1084,    5817.
01143, -98.6977,  19.1200,    6154.
01146, -98.7011,  19.1065,    5636.
01149, -98.6893,  19.1318,    6236.
01152, -98.6885,  19.1336,    6291.
01155, -98.6862,  19.1368,    6219.
01158, -98.6841,  19.1377,    6377.
01161, -98.6797,  19.1362,    6502.
01164, -98.6791,  19.1376,    6371.
01167, -98.6717,  19.1337,    6694.
01170, -98.6731,  19.1339,    6660.
01173, -98.6654,  19.1319,    6786.
01176, -98.6642,  19.1310,    6854.
01179, -98.6622,  19.1303,    6888.
01182, -98.6656,  19.1301,    6703.
01185, -98.6544,  19.1284,    7143.
01188, -98.6520,  19.1277,    7113.
01191, -98.6494,  19.1258,    7133.
01194, -98.6498,  19.1257,    7053.
01197, -98.6441,  19.1239,    7124.
01200, -98.6412,  19.1219,    7314.
01203, -98.6347,  19.1170,    7334.
01206, -98.6352,  19.1183,    7371.
01209, -98.6315,  19.1144,    7475.
01212, -98.6302,  19.1151,    7313.
01215, -98.6248,  19.1098,    7550.
01218, -98.6148,  19.1032,    7624.
01221, -98.6100,  19.0976,    7674.
01224, -98.6080,  19.0943,    7750.
01227, -98.6041,  19.0942,    7728.
01230, -98.5907,  19.0830,    8049.
01233, -98.5933,  19.0849,    7950.
01236, -98.5938,  19.0804,    7854.
01239, -98.5826,  19.0741,    8322.
01242, -98.5812,  19.0744,    8401.
01245, -98.5910,  19.0819,    7960.
01248, -98.5725,  19.0718,    8405.
01251, -98.5692,  19.0732,    8118.
01254, -98.5717,  19.0731,    8269.
01257, -98.7021,  18.7856,    3276.
01260, -98.6974,  18.7914,    3128.
01263, -98.7077,  18.8478,    3697.
01266, -98.7273,  18.8766,    3732.
01269, -98.7106,  18.8251,    3413.
01272, -98.7293,  18.9386,    4081.
01275, -98.7165,  18.8650,    3561.
01278, -98.7300,  18.9124,    4176.
01281, -98.7219,  18.9292,    4275.
01284, -98.7305,  18.9261,    4042.
01287, -98.7203,  18.9305,    3863.
01290, -98.7174,  18.9357,    4057.
01293, -98.7181,  18.9124,    4498.
01296, -98.7257,  18.9533,    4329.
01299, -98.7258,  18.9525,    4528.
01302, -98.7288,  18.9444,    4298.
01305, -98.7317,  18.9722,    4505.
01308, -98.7220,  18.9632,    4245.
01311, -98.7298,  18.9720,    4660.
01314, -98.7254,  18.9642,    4580.
01317, -98.7283,  18.9763,    4633.
01320, -98.7313,  18.9717,    4718.
01323, -98.7294,  18.9797,    4747.
01326, -98.7281,  18.9921,    4761.
01329, -98.7267,  19.0034,    4896.
01332, -98.7237,  19.0075,    4995.
01335, -98.7310,  18.9966,    4867.
01338, -98.7267,  19.0154,    5204.
01341, -98.7255,  19.0224,    5121.
01344, -98.7230,  19.0182,    4849.
01347, -98.7253,  19.0388,    5255.
01350, -98.7194,  19.0479,    5397.
01353, -98.7229,  19.0593,    5332.
01356, -98.7251,  19.0384,    5131.
01359, -98.7241,  19.0443,    5009.
01362, -98.7228,  19.0722,    5675.
01365, -98.7240,  19.0356,    5082.
01368, -98.7144,  19.0794,    5830.
01371, -98.7162,  19.0812,    5582.
01374, -98.7137,  19.0805,    5597.
01377, -98.7140,  19.0810,    5674.
01380, -98.7079,  19.0971,    5750.
01383, -98.7008,  19.1083,    6033.
01386, -98.7011,  19.1094,    5920.
01389, -98.7036,  19.1060,    5718.
01392, -98.6981,  19.1178,    6060.
01395, -98.6999,  19.1095,    6014.
01398, -98.6992,  19.1146,    5831.
01401, -98.6859,  19.1370,    6391.
01404, -98.6907,  19.1319,    6238.
01407, -98.6870,  19.1377,    6301.
01410, -98.6832,  19.1396,    6381.
01413, -98.6828,  19.1367,    6428.
01416, -98.6844,  19.1380,    6366.
01419, -98.6740,  19.1342,    6613.
01422, -98.6701,  19.1332,    6694.
01425, -98.6690,  19.1326,    6697.
01428, -98.6647,  19.1303,    6849.
01431, -98.6636,  19.1304,    6763.
01434, -98.6580,  19.1291,    6982.
01437, -98.6555,  19.1278,    7046.
01440, -98.6492,  19.1263,    7205.
01443, -98.6526,  19.1275,    7067.
01446, -98.6467,  19.1249,    7208.
01449, -98.6439,  19.1232,    7121.
01452, -98.6416,  19.1220,    7167.
01455, -98.6334,  19.1148,    7405.
01458, -98.6351,  19.1181,    7440.
01461, -98.6155,  19.1026,    7933.
01464, -98.6282,  19.1116,    7493.
01467, -98.6077,  19.0971,    7950.
01470, -98.6159,  19.1013,    7773.
01473, -98.6185,  19.1062,    7570.
01476, -98.6034,  19.0910,    7985.
01479, -98.6102,  19.1023,    7510.
01482, -98.5959,  19.0855,    7987.
01485, -98.6006,  19.0880,    7892.
01488, -98.5701,  19.0798,    8479.
01491, -98.5939,  19.0806,    7742.
01494, -98.5804,  19.0740,    8307.
01497, -98.5818,  19.0733,    8191.
01500, -98.5866,  19.0724,    8146.
01503, -98.5429,  19.0865,    8634.
01506, -98.5544,  19.0788,    8558.
01509, -98.7028,  18.8146,    3641.
01512, -98.7070,  18.7953,    3168.
01515, -98.7016,  18.8038,    3209.
01518, -98.7130,  18.8474,    3589.
01521, -98.7232,  18.9104,    4293.
01524, -98.7068,  18.8248,    3457.
01527, -98.7209,  18.9189,    4224.
01530, -98.7180,  18.8891,    3708.
01533, -98.7086,  18.8839,    3584.
01536, -98.7468,  18.9368,    4491.
01539, -98.7247,  18.9384,    3923.
01542, -98.7172,  18.9323,    3877.
01545, -98.7149,  18.9008,    3710.
01548, -98.7150,  18.9501,    4110.
01551, -98.7204,  18.9233,    3866.
01554, -98.7303,  18.9581,    4469.
01557, -98.7286,  18.9533,    4071.
01560, -98.7169,  18.9516,    4384.
01563, -98.7388,  18.9679,    4695.
01566, -98.7239,  18.9771,    4559.
01569, -98.7278,  18.9709,    4474.
01572, -98.7256,  18.9700,    4244.
01575, -98.7256,  19.0044,    5006.
01578, -98.7254,  18.9842,    4691.
01581, -98.7284,  19.0126,    5104.
01584, -98.7261,  19.0001,    4786.
01587, -98.7275,  19.0055,    5130.
01590, -98.7256,  19.0240,    5145.
01593, -98.7216,  19.0246,    5244.
01596, -98.7225,  19.0394,    5414.
01599, -98.7201,  19.0386,    5181.
01602, -98.7230,  19.0564,    5574.
01605, -98.7167,  19.0695,    5514.
01608, -98.7189,  19.0572,    5255.
01611, -98.7161,  19.0778,    5469.
01614, -98.7137,  19.0779,    5825.
01617, -98.7200,  19.0776,    5711.
01620, -98.7126,  19.0874,    5825.
01623, -98.7126,  19.0820,    5449.
01626, -98.7122,  19.0914,    5741.
01629, -98.7137,  19.0805,    5443.
01632, -98.7131,  19.0805,    5410.
01635, -98.7038,  19.1030,    5924.
01638, -98.7015,  19.1099,    5839.
01641, -98.6969,  19.1157,    6004.
01644, -98.6964,  19.1173,    6227.
01647, -98.6960,  19.1220,    6145.
01650, -98.6951,  19.1196,    5906.
01653, -98.6943,  19.1246,    5912.
01656, -98.6896,  19.1353,    6314.
01659, -98.6875,  19.1378,    6338.
01662, -98.6851,  19.1385,    6367.
01665, -98.6781,  19.1372,    6509.
01668, -98.6776,  19.1368,    6603.
01671, -98.6732,  19.1359,    6634.
01674, -98.6704,  19.1339,    6685.
01677, -98.6678,  19.1326,    6800.
01680, -98.6664,  19.1331,    6851.
01683, -98.6608,  19.1297,    6762.
01686, -98.6552,  19.1297,    7012.
01689, -98.6562,  19.1271,    6964.
01692, -98.6516,  19.1257,    7122.
01695, -98.6500,  19.1251,    7157.
01698, -98.6495,  19.1252,    7063.
01701, -98.6417,  19.1223,    7334.
01704, -98.6404,  19.1217,    7324.
01707, -98.6341,  19.1150,    7447.
01710, -98.6285,  19.1122,    7438.
01713, -98.6232,  19.1093,    7571.
01716, -98.6218,  19.1073,    7547.
01719, -98.6218,  19.1063,    7453.
01722, -98.6160,  19.1044,    7545.
01725, -98.6114,  19.0967,    7741.
01728, -98.6118,  19.0972,    7547.
01731, -98.6060,  19.0896,    7912.
01734, -98.5955,  19.0874,    7910.
01737, -98.5899,  19.0820,    8033.
01740, -98.5874,  19.0808,    7955.
01743, -98.5856,  19.0760,    8123.
01746, -98.5699,  19.0704,    8355.
01749, -98.5782,  19.0733,    8358.
01752, -98.5049,  19.1018,    9353.
01755, -98.5649,  19.0767,    8283.
01758, -98.7015,  18.7984,    3249.
01761, -98.7121,  18.8559,    3587.
01764, -98.7165,  18.8370,    3673.
01767, -98.7150,  18.8480,    3613.
01770, -98.7090,  18.8152,    3343.
01773, -98.7063,  18.8248,    3460.
01776, -98.7223,  18.9284,    4080.
01779, -98.7245,  18.9364,    4302.
01782, -98.7205,  18.8902,    3742.
01785, -98.7405,  18.9400,    4000.
01788, -98.7317,  18.9043,    4183.
01791, -98.7275,  18.9120,    4051.
01794, -98.7234,  18.9461,    4013.
01797, -98.7275,  18.9530,    4274.
01800, -98.7204,  18.9477,    4119.
01803, -98.7346,  18.9521,    4394.
01806, -98.7336,  18.9452,    4245.
01809, -98.7206,  18.9639,    3888.
01812, -98.7246,  18.9665,    4603.
01815, -98.7307,  18.9603,    4485.
01818, -98.7303,  18.9690,    4502.
01821, -98.7281,  18.9696,    4464.
01824, -98.7291,  18.9839,    4745.
01827, -98.7301,  18.9797,    4642.
01830, -98.7299,  18.9976,    4943.
01833, -98.7238,  19.0237,    5392.
01836, -98.7278,  19.0043,    4823.
01839, -98.7269,  19.0141,    4954.
01842, -98.7275,  19.0152,    5080.
01845, -98.7231,  19.0294,    5254.
01848, -98.7234,  19.0325,    5141.
01851, -98.7214,  19.0468,    5109.
01854, -98.7294,  19.0301,    5109.
01857, -98.7207,  19.0417,    5154.
01860, -98.7188,  19.0687,    5606.
01863, -98.7200,  19.0570,    4995.
01866, -98.7161,  19.0771,    5485.
01869, -98.7174,  19.0788,    5568.
01872, -98.7098,  19.0840,    5620.
01875, -98.7079,  19.0996,    5807.
01878, -98.7140,  19.0861,    5564.
01881, -98.7144,  19.0629,    5124.
01884, -98.7155,  19.0757,    5241.
01887, -98.7003,  19.1064,    5887.
01890, -98.7002,  19.1146,    6123.
01893, -98.7003,  19.1125,    5995.
01896, -98.6969,  19.1255,    6225.
01899, -98.6912,  19.1237,    5976.
01902, -98.6928,  19.1231,    6080.
01905, -98.6977,  19.1196,    5929.
01908, -98.6958,  19.1242,    5877.
01911, -98.6888,  19.1332,    6154.
01914, -98.6818,  19.1383,    6440.
01917, -98.6777,  19.1360,    6533.
01920, -98.6770,  19.1342,    6498.
01923, -98.6762,  19.1341,    6451.
01926, -98.6721,  19.1336,    6650.
01929, -98.6708,  19.1345,    6555.
01932, -98.6633,  19.1315,    6824.
01935, -98.6613,  19.1286,    6850.
01938, -98.6645,  19.1308,    6767.
01941, -98.6563,  19.1280,    6981.
01944, -98.6532,  19.1280,    7002.
01947, -98.6507,  19.1272,    7011.
01950, -98.6470,  19.1243,    7160.
01953, -98.6448,  19.1243,    7222.
01956, -98.6378,  19.1210,    7315.
01959, -98.6352,  19.1165,    7234.
01962, -98.6354,  19.1180,    7312.
01965, -98.6242,  19.1103,    7530.
01968, -98.6210,  19.1063,    7515.
01971, -98.6282,  19.1105,    7302.
01974, -98.6197,  19.1050,    7556.
01977, -98.6243,  19.1045,    7397.
01980, -98.6061,  19.0961,    7761.
01983, -98.6107,  19.1012,    7614.
01986, -98.5953,  19.0839,    7881.
01989, -98.5984,  19.0867,    7628.
01992, -98.5986,  19.0904,    7822.
01995, -98.6078,  19.0926,    7586.
01998, -98.5868,  19.0811,    7922.
02001, -98.5874,  19.0796,    7938.
02004, -98.5208,  19.0957,    9008.
02007, -98.5305,  19.0960,    8816.
02010, -98.6995,  18.7902,    3317.
02013, -98.7004,  18.8096,    3382.
02016, -98.7034,  18.8254,    3593.
02019, -98.7221,  18.8764,    3855.
02022, -98.7022,  18.8276,    3467.
02025, -98.7076,  18.8772,    3563.
02028, -98.7091,  18.8734,    3659.
02031, -98.7153,  18.9416,    4406.
02034, -98.7243,  18.9387,    4159.
02037, -98.7156,  18.9079,    3748.
02040, -98.7215,  18.9164,    3971.
02043, -98.7297,  18.9185,    3837.
02046, -98.7237,  18.9456,    4408.
02049, -98.7187,  18.9389,    4154.
02052, -98.7305,  18.9573,    4178.
02055, -98.7188,  18.9422,    4222.
02058, -98.7325,  18.9836,    4928.
02061, -98.7301,  18.9581,    4348.
02064, -98.7235,  18.9703,    4636.
02067, -98.7257,  18.9557,    4187.
02070, -98.7274,  18.9725,    4620.
02073, -98.7258,  18.9828,    4773.
02076, -98.7291,  18.9839,    4841.
02079, -98.7271,  18.9869,    4817.
02082, -98.7283,  18.9901,    4778.
02085, -98.7234,  19.0102,    5223.
02088, -98.7228,  19.0138,    5126.
02091, -98.7234,  19.0145,    5015.
02094, -98.7266,  19.0029,    4751.
02097, -98.7192,  19.0384,    5397.
02100, -98.7235,  19.0443,    5549.
